Company_Name,Street_Address1,Street_Address2,City,State,Zip_Code
13630,,,Lake Oswego,OR,
13824,,,Lake Oswego,OR,
13854,,,Lake Oswego,OR,
13876,,,Lake Oswego,OR,
14004,,,Lake Oswego,OR,
14014,,,Lake Oswego,OR,
14131,,,Lake Oswego,OR,
14142,,,Lake Oswego,OR,
14286,,,Lake Oswego,OR,
14322,,,Lake Oswego,OR,
14368,,,Lake Oswego,OR,
14459,,,Lake Oswego,OR,
14525,,,Lake Oswego,OR,
14578,,,Lake Oswego,OR,
14602,,,Lake Oswego,OR,
14604,,,Lake Oswego,OR,
14893,,,Lake Oswego,OR,
14953,,,Lake Oswego,OR,
14977,,,Lake Oswego,OR,
14988,,,Lake Oswego,OR,
15086,,,Lake Oswego,OR,
15434,,,Lake Oswego,OR,
15474,,,Lake Oswego,OR,
15709,,,Lake Oswego,OR,
15721,,,Lake Oswego,OR,
15743,,,Lake Oswego,OR,
15749,,,Lake Oswego,OR,
15801,,,Lake Oswego,OR,
15802,,,Lake Oswego,OR,
15806,,,Lake Oswego,OR,
15829,,,Lake Oswego,OR,
15844,,,Lake Oswego,OR,
15871,,,Lake Oswego,OR,
15877,,,Lake Oswego,OR,
15885,,,Lake Oswego,OR,
15957,,,Lake Oswego,OR,
16014,,,Lake Oswego,OR,
16045,,,Lake Oswego,OR,
16059,,,Lake Oswego,OR,
16073,,,Lake Oswego,OR,
16110,,,Lake Oswego,OR,
16132,,,Lake Oswego,OR,
16144,,,Lake Oswego,OR,
16166,,,Lake Oswego,OR,
16219,,,Lake Oswego,OR,
16235,,,Lake Oswego,OR,
16236,,,Lake Oswego,OR,
16274,,,Lake Oswego,OR,
16299,,,Lake Oswego,OR,
16311,,,Lake Oswego,OR,
16438,,,Lake Oswego,OR,
16447,,,Lake Oswego,OR,
16606,,,Lake Oswego,OR,
16608,,,Lake Oswego,OR,
16615,,,Lake Oswego,OR,
16759,,,Lake Oswego,OR,
16794,,,Lake Oswego,OR,
16810,,,Lake Oswego,OR,
16815,,,Lake Oswego,OR,
16862,,,Lake Oswego,OR,
16890,,,Lake Oswego,OR,
16911,,,Lake Oswego,OR,
16953,,,Lake Oswego,OR,
16961,,,Lake Oswego,OR,
16963,,,Lake Oswego,OR,
17013,,,Lake Oswego,OR,
17014,,,Lake Oswego,OR,
17091,,,Lake Oswego,OR,
17204,,,Lake Oswego,OR,
17364,,,Lake Oswego,OR,
17399,,,Lake Oswego,OR,
17400,,,Lake Oswego,OR,
17462,,,Lake Oswego,OR,
17570,,,Lake Oswego,OR,
17670,,,Lake Oswego,OR,
17683,,,Lake Oswego,OR,
17750,,,Lake Oswego,OR,
17751,,,Lake Oswego,OR,
17861,,,Lake Oswego,OR,
17939,,,Lake Oswego,OR,
18002,,,Lake Oswego,OR,
18005,,,Lake Oswego,OR,
18014,,,Lake Oswego,OR,
18043,,,Lake Oswego,OR,
18151,,,Lake Oswego,OR,
18167,,,Lake Oswego,OR,
18335,,,Lake Oswego,OR,
18635,,,Lake Oswego,OR,
18721,,,Lake Oswego,OR,
18882,,,Lake Oswego,OR,
18933,,,Lake Oswego,OR,
18937,,,Lake Oswego,OR,
19088,,,Lake Oswego,OR,
19339,,,Lake Oswego,OR,
19364,,,Lake Oswego,OR,
19386,,,Lake Oswego,OR,
19388,,,Lake Oswego,OR,
19392,,,Lake Oswego,OR,
19404,,,Lake Oswego,OR,
19414,,,Lake Oswego,OR,
19487,,,Lake Oswego,OR,
19556,,,Lake Oswego,OR,
19559,,,Lake Oswego,OR,
19579,,,Lake Oswego,OR,
19619,,,Lake Oswego,OR,
19710,,,Lake Oswego,OR,
19741,,,Lake Oswego,OR,
19770,,,Lake Oswego,OR,
19771,,,Lake Oswego,OR,
19776,,,Lake Oswego,OR,
19878,,,Lake Oswego,OR,
19883,,,Lake Oswego,OR,
20002,,,Lake Oswego,OR,
20041,,,Lake Oswego,OR,
20067,,,Lake Oswego,OR,
20211,,,Lake Oswego,OR,
20232,,,Lake Oswego,OR,
20248,,,Lake Oswego,OR,
20346,,,Lake Oswego,OR,
20371,,,Lake Oswego,OR,
20383,,,Lake Oswego,OR,
20389,,,Lake Oswego,OR,
20392,,,Lake Oswego,OR,
20562,,,Lake Oswego,OR,
20575,,,Lake Oswego,OR,
20666,,,Lake Oswego,OR,
20760,,,Lake Oswego,OR,
20807,,,Lake Oswego,OR,
20855,,,Lake Oswego,OR,
20929,,,Lake Oswego,OR,
20939,,,Lake Oswego,OR,
20971,,,Lake Oswego,OR,
20984,,,Lake Oswego,OR,
21068,,,Lake Oswego,OR,
21069,,,Lake Oswego,OR,
21129,,,Lake Oswego,OR,
21130,,,Lake Oswego,OR,
21166,,,Lake Oswego,OR,
21167,,,Lake Oswego,OR,
21187,,,Lake Oswego,OR,
21202,,,Lake Oswego,OR,
21300,,,Lake Oswego,OR,
21302,,,Lake Oswego,OR,
21426,,,Lake Oswego,OR,
21484,,,Lake Oswego,OR,
21543,,,Lake Oswego,OR,
21595,,,Lake Oswego,OR,
21708,,,Lake Oswego,OR,
21720,,,Lake Oswego,OR,
21765,,,Lake Oswego,OR,
21769,,,Lake Oswego,OR,
21949,,,Lake Oswego,OR,
21959,,,Lake Oswego,OR,
22017,,,Lake Oswego,OR,
22033,,,Lake Oswego,OR,
22071,,,Lake Oswego,OR,
22076,,,Lake Oswego,OR,
22090,,,Lake Oswego,OR,
22091,,,Lake Oswego,OR,
22114,,,Lake Oswego,OR,
22252,,,Lake Oswego,OR,
22290,,,Lake Oswego,OR,
22306,,,Lake Oswego,OR,
22459,,,Lake Oswego,OR,
22546,,,Lake Oswego,OR,
22560,,,Lake Oswego,OR,
22676,,,Lake Oswego,OR,
22761,,,Lake Oswego,OR,
22793,,,Lake Oswego,OR,
22799,,,Lake Oswego,OR,
22926,,,Lake Oswego,OR,
23032,,,Lake Oswego,OR,
23068,,,Lake Oswego,OR,
23091,,,Lake Oswego,OR,
23100,,,Lake Oswego,OR,
23144,,,Lake Oswego,OR,
23159,,,Lake Oswego,OR,
23190,,,Lake Oswego,OR,
23202,,,Lake Oswego,OR,
23303,,,Lake Oswego,OR,
23448,,,Lake Oswego,OR,
23492,,,Lake Oswego,OR,
23577,,,Lake Oswego,OR,
23681,,,Lake Oswego,OR,
23683,,,Lake Oswego,OR,
23685,,,Lake Oswego,OR,
23705,,,Lake Oswego,OR,
23707,,,Lake Oswego,OR,
23752,,,Lake Oswego,OR,
23780,,,Lake Oswego,OR,
23862,,,Lake Oswego,OR,
23866,,,Lake Oswego,OR,
23879,,,Lake Oswego,OR,
23911,,,Lake Oswego,OR,
24052,,,Lake Oswego,OR,
24091,,,Lake Oswego,OR,
24122,,,Lake Oswego,OR,
24124,,,Lake Oswego,OR,
24181,,,Lake Oswego,OR,
24204,,,Lake Oswego,OR,
24246,,,Lake Oswego,OR,
24266,,,Lake Oswego,OR,
24301,,,Lake Oswego,OR,
24398,,,Lake Oswego,OR,
24411,,,Lake Oswego,OR,
24474,,,Lake Oswego,OR,
24622,,,Lake Oswego,OR,
24684,,,Lake Oswego,OR,
24702,,,Lake Oswego,OR,
24945,,,Lake Oswego,OR,
25023,,,Lake Oswego,OR,
25027,,,Lake Oswego,OR,
25042,,,Lake Oswego,OR,
25046,,,Lake Oswego,OR,
25075,,,Lake Oswego,OR,
25101,,,Lake Oswego,OR,
25131,,,Lake Oswego,OR,
25181,,,Lake Oswego,OR,
25361,,,Lake Oswego,OR,
25380,,,Lake Oswego,OR,
25437,,,Lake Oswego,OR,
25746,,,Lake Oswego,OR,
25782,,,Lake Oswego,OR,
25811,,,Lake Oswego,OR,
25852,,,Lake Oswego,OR,
25857,,,Lake Oswego,OR,
25988,,,Lake Oswego,OR,
26008,,,Lake Oswego,OR,
26092,,,Lake Oswego,OR,
26169,,,Lake Oswego,OR,
26209,,,Lake Oswego,OR,
26213,,,Lake Oswego,OR,
26250,,,Lake Oswego,OR,
26277,,,Lake Oswego,OR,
26335,,,Lake Oswego,OR,
26427,,,Lake Oswego,OR,
26429,,,Lake Oswego,OR,
26544,,,Lake Oswego,OR,
26575,,,Lake Oswego,OR,
26640,,,Lake Oswego,OR,
26707,,,Lake Oswego,OR,
26745,,,Lake Oswego,OR,
26762,,,Lake Oswego,OR,
26771,,,Lake Oswego,OR,
26775,,,Lake Oswego,OR,
26801,,,Lake Oswego,OR,
26860,,,Lake Oswego,OR,
26886,,,Lake Oswego,OR,
26908,,,Lake Oswego,OR,
26983,,,Lake Oswego,OR,
26985,,,Lake Oswego,OR,
26986,,,Lake Oswego,OR,
26988,,,Lake Oswego,OR,
27047,,,Lake Oswego,OR,
27239,,,Lake Oswego,OR,
27448,,,Lake Oswego,OR,
27460,,,Lake Oswego,OR,
27511,,,Lake Oswego,OR,
27556,,,Lake Oswego,OR,
27607,,,Lake Oswego,OR,
27617,,,Lake Oswego,OR,
27762,,,Lake Oswego,OR,
27829,,,Lake Oswego,OR,
27861,,,Lake Oswego,OR,
27899,,,Lake Oswego,OR,
27941,,,Lake Oswego,OR,
27961,,,Lake Oswego,OR,
27963,,,Lake Oswego,OR,
27974,,,Lake Oswego,OR,
27992,,,Lake Oswego,OR,
28008,,,Lake Oswego,OR,
28059,,,Lake Oswego,OR,
28095,,,Lake Oswego,OR,
28177,,,Lake Oswego,OR,
28193,,,Lake Oswego,OR,
28224,,,Lake Oswego,OR,
28332,,,Lake Oswego,OR,
28403,,,Lake Oswego,OR,
28483,,,Lake Oswego,OR,
28621,,,Lake Oswego,OR,
28668,,,Lake Oswego,OR,
28694,,,Lake Oswego,OR,
28724,,,Lake Oswego,OR,
28725,,,Lake Oswego,OR,
28734,,,Lake Oswego,OR,
28765,,,Lake Oswego,OR,
28885,,,Lake Oswego,OR,
28918,,,Lake Oswego,OR,
28932,,,Lake Oswego,OR,
28965,,,Lake Oswego,OR,
29015,,,Lake Oswego,OR,
29026,,,Lake Oswego,OR,
29185,,,Lake Oswego,OR,
29204,,,Lake Oswego,OR,
29212,,,Lake Oswego,OR,
29223,,,Lake Oswego,OR,
29239,,,Lake Oswego,OR,
29252,,,Lake Oswego,OR,
29253,,,Lake Oswego,OR,
29270,,,Lake Oswego,OR,
29319,,,Lake Oswego,OR,
29335,,,Lake Oswego,OR,
29396,,,Lake Oswego,OR,
29432,,,Lake Oswego,OR,
29506,,,Lake Oswego,OR,
29728,,,Lake Oswego,OR,
29758,,,Lake Oswego,OR,
29874,,,Lake Oswego,OR,
29920,,,Lake Oswego,OR,
29947,,,Lake Oswego,OR,
29999,,,Lake Oswego,OR,
30025,,,Lake Oswego,OR,
30071,,,Lake Oswego,OR,
30106,,,Lake Oswego,OR,
30348,,,Lake Oswego,OR,
30379,,,Lake Oswego,OR,
30419,,,Lake Oswego,OR,
30477,,,Lake Oswego,OR,
30566,,,Lake Oswego,OR,
30636,,,Lake Oswego,OR,
30691,,,Lake Oswego,OR,
30743,,,Lake Oswego,OR,
30887,,,Lake Oswego,OR,
30897,,,Lake Oswego,OR,
31007,,,Lake Oswego,OR,
31360,,,Lake Oswego,OR,
16699,,,Lake St Louis,MO,
1490,,,Lake Stevens,WA,
7987,,,Lake Stevens,WA,
11265,,,Lake Stevens,WA,
11540,,,Lake Stevens,WA,
15516,,,Lake Stevens,WA,
15946,,,Lake Stevens,WA,
17128,,,Lake Stevens,WA,
17147,,,Lake Stevens,WA,
18496,,,Lake Stevens,WA,
19908,,,Lake Stevens,WA,
20142,,,Lake Stevens,WA,
21151,,,Lake Stevens,WA,
27432,,,Lake Stevens,WA,
31029,,,Lake Stevens,WA,
910,,,Lake Tapps,WA,
1651,,,Lake Tapps,WA,
3915,,,Lake Tapps,WA,
6622,,,Lake Tapps,WA,
11474,,,Lake Tapps,WA,
11486,,,Lake Tapps,WA,
13606,,,Lake Tapps,WA,
14233,,,Lake Tapps,WA,
14273,,,Lake Tapps,WA,
17273,,,Lake Tapps,WA,
18135,,,Lake Tapps,WA,
24574,,,Lake Tapps,WA,
28073,,,Lake Tapps,WA,
25433,,,Lake Villa,IL,
9036,,,Lake Worth,FL,
16392,,,Lake Worth,FL,
25057,,,Lake Worth,FL,
22662,,,Lakeland,FL,
17830,,,Lakeside,OR,
18329,,,Lakeside Park,KY,
1679,,,Lakeview,OR,
2463,,,Lakeview,OR,
2876,,,Lakeview,OR,
3133,,,Lakeview,OR,
5175,,,Lakeview,OR,
6119,,,Lakeview,OR,
11838,,,Lakeview,OR,
14102,,,Lakeview,OR,
14903,,,Lakeview,OR,
15225,,,Lakeview,OR,
17290,,,Lakeview,OR,
18320,,,Lakeview,OR,
18553,,,Lakeview,OR,
19277,,,Lakeview,OR,
24850,,,Lakeview,OR,
26495,,,Lakeview,OR,
28498,,,Lakeview,OR,
9435,,,Lakeway,TX,
15040,,,Lakeway,TX,
371,,,Lakewood,CO,
2329,,,Lakewood,WA,
12138,,,Lakewood,CA,
14022,,,Lakewood,WA,
16265,,,Lakewood,WA,
16464,,,Lakewood,CO,
16680,,,Lakewood,CO,
17297,,,Lakewood,WA,
17718,,,Lakewood,CO,
20267,,,Lakewood,WA,
23082,,,Lakewood,WA,
24784,,,Lakewood,WA,
27067,,,Lakewood,WA,
30651,,,Lakewood,CA,
2969,,,Lakewood Ranch,FL,
24561,,,Lampe,MO,
2678,,,Lancaster,CA,
16418,,,Lancaster,PA,
21094,,,Lancaster,SC,
21240,,,Lancaster,CA,
30956,,,Lancaster,CA,
3844,,,Langley,WA,
29820,,,Langley,WA,
18,,,Langlois,OR,
18396,,,Langlois,OR,
13450,,,Laramie,WY,
15307,,,Laramie,WY,
24434,,,Laramie,WY,
29111,,,Laramie,WY,
19251,,,Laredo,TX,
4296,,,Largo,FL,
8950,,,Largo,FL,
25937,,,Larkspur,CA,
30788,,,Larkspur,CA,
11110,,,Las Cruces,NM,
13487,,,Las Cruces,NM,
21414,,,Las Cruces,NM,
21881,,,Las Cruces,NM,
39,,,Las Vegas,NV,
764,,,Las Vegas,NV,
1376,,,Las Vegas,NV,
1390,,,Las Vegas,NV,
1665,,,Las Vegas,NV,
1716,,,Las Vegas,NV,
2215,,,Las Vegas,NV,
2545,,,Las Vegas,NV,
2991,,,Las Vegas,NV,
3023,,,Las Vegas,NV,
3747,,,Las Vegas,NV,
3853,,,Las Vegas,NV,
4192,,,Las Vegas,NV,
4265,,,Las Vegas,NV,
4398,,,Las Vegas,NV,
4462,,,Las Vegas,NV,
4490,,,Las Vegas,NV,
4975,,,Las Vegas,NV,
5041,,,Las Vegas,NV,
5162,,,Las Vegas,NV,
5262,,,Las Vegas,NV,
5901,,,Las Vegas,NV,
6088,,,Las Vegas,NV,
6182,,,Las Vegas,NV,
6278,,,Las Vegas,NV,
6705,,,Las Vegas,NV,
6746,,,Las Vegas,NV,
7473,,,Las Vegas,NV,
7548,,,Las Vegas,NV,
8342,,,Las Vegas,NV,
8364,,,Las Vegas,NV,
8498,,,Las Vegas,NV,
8673,,,Las Vegas,NV,
9115,,,Las Vegas,NV,
9659,,,Las Vegas,NV,
12123,,,Las Vegas,NV,
12362,,,Las Vegas,NV,
12423,,,Las Vegas,NV,
12618,,,Las Vegas,NV,
12796,,,Las Vegas,NV,
12852,,,Las Vegas,NV,
13612,,,Las Vegas,NV,
14230,,,Las Vegas,NV,
14685,,,Las Vegas,NV,
15171,,,Las Vegas,NV,
16053,,,Las Vegas,NV,
16491,,,Las Vegas,NV,
16554,,,Las Vegas,NV,
17429,,,Las Vegas,NV,
18416,,,Las Vegas,NV,
18558,,,Las Vegas,NV,
18782,,,Las Vegas,NV,
18830,,,Las Vegas,NV,
18896,,,Las Vegas,NV,
19681,,,Las Vegas,NV,
19952,,,Las Vegas,NV,
20159,,,Las Vegas,NV,
20317,,,Las Vegas,NV,
20835,,,Las Vegas,NV,
20943,,,Las Vegas,NV,
21106,,,Las Vegas,NV,
21211,,,Las Vegas,NV,
21495,,,Las Vegas,NV,
22407,,,Las Vegas,NV,
22874,,,Las Vegas,NV,
22920,,,Las Vegas,NV,
23009,,,Las Vegas,NV,
23226,,,Las Vegas,NV,
23517,,,Las Vegas,NV,
24048,,,Las Vegas,NV,
24114,,,Las Vegas,NV,
24233,,,Las Vegas,NV,
24588,,,Las Vegas,NV,
24897,,,Las Vegas,NV,
24916,,,Las Vegas,NV,
26674,,,Las Vegas,NV,
27023,,,Las Vegas,NV,
27123,,,Las Vegas,NV,
27468,,,Las Vegas,NV,
27502,,,Las Vegas,NV,
28162,,,Las Vegas,NV,
28948,,,Las Vegas,NV,
29454,,,Las Vegas,NV,
29578,,,Las Vegas,NV,
29982,,,Las Vegas,NV,
30597,,,Las Vegas,NV,
31144,,,Las Vegas,NV,
31447,,,Las Vegas,NV,
13713,,,Lathrop,CA,
24144,,,Latrobe,PA,
2272,,,Laughlin,NV,
11541,,,Laurel,MT,
6684,,,Lavonia,GA,
4611,,,Lawai,HI,
22345,,,Lawai,HI,
12962,,,Lawrence,KS,
30001,,,Lawrence,KS,
11328,,,Lawrence Township,NJ,
13883,,,Lawrenceburg,KY,
1335,,,Lawrenceville,GA,
16472,,,Lawrenceville,GA,
12482,,,Lawsonville,NC,
3721,,,Layton,UT,
13930,,,Layton,UT,
15359,,,Layton,UT,
15905,,,Layton,UT,
19333,,,Leaburg,OR,
10428,,,Leadville,CO,
11458,,,League City,TX,
1151,,,Leander,TX,
2618,,,Leavenworth,WA,
15391,,,Leavenworth,WA,
18206,,,Leavenworth,WA,
19084,,,Leavenworth,WA,
30109,,,Leavenworth,KS,
16441,,,Leawood,KS,
26272,,,Leawood,KS,
133,,,Lebanon,OR,
254,,,Lebanon,OR,
395,,,Lebanon,OR,
472,,,Lebanon,OR,
592,,,Lebanon,OR,
595,,,Lebanon,OR,
691,,,Lebanon,OR,
751,,,Lebanon,OR,
1345,,,Lebanon,OR,
1642,,,Lebanon,OR,
1807,,,Lebanon,OR,
1961,,,Lebanon,OR,
2378,,,Lebanon,OR,
2734,,,Lebanon,OR,
3173,,,Lebanon,OR,
3298,,,Lebanon,NH,
3493,,,Lebanon,OR,
3678,,,Lebanon,OR,
4605,,,Lebanon,OR,
4673,,,Lebanon,OR,
5106,,,Lebanon,OR,
5266,,,Lebanon,OR,
5347,,,Lebanon,OR,
5422,,,Lebanon,OR,
5450,,,Lebanon,OR,
5576,,,Lebanon,OR,
6145,,,Lebanon,OR,
6166,,,Lebanon,OR,
6255,,,Lebanon,OR,
6682,,,Lebanon,OR,
7069,,,Lebanon,OR,
7220,,,Lebanon,OR,
7515,,,Lebanon,OR,
7567,,,Lebanon,OR,
7992,,,Lebanon,OR,
7993,,,Lebanon,OR,
8256,,,Lebanon,OR,
8968,,,Lebanon,OR,
9074,,,Lebanon,OR,
9193,,,Lebanon,OR,
9283,,,Lebanon,OR,
9576,,,Lebanon,OR,
9599,,,Lebanon,OR,
9864,,,Lebanon,OR,
10079,,,Lebanon,OR,
10293,,,Lebanon,OR,
11403,,,Lebanon,OR,
11428,,,Lebanon,OR,
11513,,,Lebanon,OR,
11802,,,Lebanon,OR,
11822,,,Lebanon,OR,
11857,,,Lebanon,OR,
11939,,,Lebanon,OR,
12185,,,Lebanon,OR,
12483,,,Lebanon,OR,
12858,,,Lebanon,OR,
12867,,,Lebanon,OR,
13045,,,Lebanon,OR,
13241,,,Lebanon,OR,
13476,,,Lebanon,NJ,
13532,,,Lebanon,OR,
14472,,,Lebanon,OR,
15183,,,Lebanon,OR,
15242,,,Lebanon,OR,
15249,,,Lebanon,OR,
15431,,,Lebanon,OR,
15497,,,Lebanon,OR,
15552,,,Lebanon,OR,
15608,,,Lebanon,OR,
15757,,,Lebanon,OR,
16016,,,Lebanon,OR,
16195,,,Lebanon,OR,
16751,,,Lebanon,OR,
16857,,,Lebanon,OR,
17011,,,Lebanon,OR,
17286,,,Lebanon,OR,
17310,,,Lebanon,OR,
17410,,,Lebanon,OR,
17524,,,Lebanon,OR,
17911,,,Lebanon,OR,
17947,,,Lebanon,OR,
18018,,,Lebanon,OR,
18361,,,Lebanon,OR,
18438,,,Lebanon,OR,
18455,,,Lebanon,VA,
18614,,,Lebanon,OR,
19203,,,Lebanon,OR,
19421,,,Lebanon,OR,
19468,,,Lebanon,OR,
19633,,,Lebanon,OR,
19972,,,Lebanon,OR,
20202,,,Lebanon,OR,
20363,,,Lebanon,OR,
20563,,,Lebanon,OR,
20591,,,Lebanon,OR,
20602,,,Lebanon,OR,
20667,,,Lebanon,OR,
20706,,,Lebanon,OR,
20749,,,Lebanon,OR,
21431,,,Lebanon,OR,
21546,,,Lebanon,OR,
21579,,,Lebanon,OR,
21724,,,Lebanon,OR,
21782,,,Lebanon,OR,
21808,,,Lebanon,OR,
21956,,,Lebanon,OR,
22191,,,Lebanon,OR,
22304,,,Lebanon,OR,
22469,,,Lebanon,OR,
22590,,,Lebanon,OR,
22711,,,Lebanon,OR,
22859,,,Lebanon,OR,
22955,,,Lebanon,OR,
23363,,,Lebanon,OR,
23655,,,Lebanon,OR,
23930,,,Lebanon,OR,
24146,,,Lebanon,OR,
24203,,,Lebanon,OR,
24417,,,Lebanon,OR,
24655,,,Lebanon,OR,
25272,,,Lebanon,OR,
25623,,,Lebanon,OR,
25676,,,Lebanon,OR,
25761,,,Lebanon,OR,
25799,,,Lebanon,OR,
25900,,,Lebanon,OR,
26090,,,Lebanon,OR,
26208,,,Lebanon,OR,
26216,,,Lebanon,OR,
26423,,,Lebanon,OR,
26504,,,Lebanon,OR,
26746,,,Lebanon,OR,
26898,,,Lebanon,OR,
27139,,,Lebanon,OR,
27213,,,Lebanon,OR,
27484,,,Lebanon,OR,
28166,,,Lebanon,OR,
28529,,,Lebanon,OR,
28620,,,Lebanon,OR,
28677,,,Lebanon,OR,
28911,,,Lebanon,OR,
29500,,,Lebanon,OR,
29560,,,Lebanon,OR,
29933,,,Lebanon,OR,
30061,,,Lebanon,OR,
30344,,,Lebanon,OR,
30368,,,Lebanon,OR,
30467,,,Lebanon,OR,
30570,,,Lebanon,OR,
30921,,,Lebanon,OR,
30951,,,Lebanon,OR,
31325,,,Lebanon,OR,
31546,,,Lees Summit,MO,
16523,,,Leesburg,VA,
20475,,,Lehi,UT,
14441,,,Leland,NC,
25320,,,Leland,NC,
17970,,,Lena,MS,
13527,,,Lenexa,KS,
21586,,,Leonardtown,MD,
5379,,,Lester Prairie,MN,
31182,,,Lewis Center,OH,
4137,,,Lewisburg,PA,
8663,,,Lewisburg,PA,
12390,,,Lewisburg,PA,
3426,,,Lewiston,ID,
8538,,,Lewiston,ID,
9078,,,Lewiston,ID,
14315,,,Lewiston,ID,
18521,,,Lewiston,ID,
19595,,,Lewiston,ID,
22972,,,Lewiston,NY,
2313,,,Lewisville,TX,
11919,,,Lewisville,TX,
16581,,,Lewisville,TX,
23773,,,Lewisville,TX,
29617,,,Lewisville,NC,
749,,,Lexington,KY,
1227,,,Lexington,VA,
1253,,,Lexington,MA,
4674,,,Lexington,KY,
4696,,,Lexington,KY,
6444,,,Lexington,KY,
8683,,,Lexington,KY,
9075,,,Lexington,OH,
14377,,,Lexington,KY,
1320,,,Liberty Hill,TX,
13043,,,Liberty Hill,TX,
4274,,,Liberty Lake,WA,
4980,,,Liberty Lake,WA,
11685,,,Liberty Lake,WA,
13813,,,Liberty Lake,WA,
19804,,,Liberty Lake,WA,
29814,,,Liberty Lake,WA,
9344,,,Liberty Twp,OH,
10113,,,Libertyville,IL,
7262,,,Lihue,HI,
9020,,,Lihue,HI,
17460,,,Lihue,HI,
18238,,,Lihue,HI,
23328,,,Lilburn,GA,
14869,,,Lilliwaup,WA,
17085,,,Lilliwaup,WA,
1243,,,Lincoln,CA,
1244,,,Lincoln,CA,
3367,,,Lincoln,NE,
6534,,,Lincoln,CA,
7306,,,Lincoln,CA,
8426,,,Lincoln,CA,
9646,,,Lincoln,CA,
12574,,,Lincoln,CA,
13163,,,Lincoln,NE,
13785,,,Lincoln,NE,
15959,,,Lincoln,CA,
18372,,,Lincoln,CA,
18487,,,Lincoln,CA,
18653,,,Lincoln,CA,
19160,,,Lincoln,CA,
19359,,,Lincoln,CA,
20797,,,Lincoln,CA,
22233,,,Lincoln,CA,
22336,,,Lincoln,CA,
22547,,,Lincoln,CA,
3329,,,Lincoln City,OR,
4090,,,Lincoln City,OR,
5544,,,Lincoln City,OR,
7521,,,Lincoln City,OR,
8779,,,Lincoln City,OR,
9564,,,Lincoln City,OR,
11135,,,Lincoln City,OR,
12798,,,Lincoln City,OR,
13989,,,Lincoln City,OR,
14291,,,Lincoln City,OR,
15230,,,Lincoln City,OR,
15728,,,Lincoln City,OR,
15754,,,Lincoln City,OR,
16458,,,Lincoln City,OR,
16474,,,Lincoln City,OR,
18272,,,Lincoln City,OR,
18447,,,Lincoln City,OR,
18491,,,Lincoln City,OR,
18881,,,Lincoln City,OR,
19009,,,Lincoln City,OR,
19010,,,Lincoln City,OR,
19177,,,Lincoln City,OR,
21679,,,Lincoln City,OR,
23146,,,Lincoln City,OR,
23836,,,Lincoln City,OR,
23856,,,Lincoln City,OR,
26304,,,Lincoln City,OR,
26615,,,Lincoln City,OR,
26765,,,Lincoln City,OR,
28178,,,Lincoln City,OR,
30648,,,Lincoln City,OR,
30846,,,Lincoln City,OR,
31212,,,Lincoln City,OR,
23717,,,Lincoln University,PA,
30412,,,Lindon,UT,
11973,,,Litchfield Park,AZ,
16178,,,Litchfield Park,AZ,
20061,,,Litchfield Pk,AZ,
12802,,,Lithia,FL,
19027,,,Lithia Springs,GA,
11404,,,Little Canada,MN,
14723,,,Little Elm,TX,
1116,,,Little Rock,AR,
16583,,,Little Rock,AR,
17157,,,Little Rock,AR,
370,,,Littleton,CO,
782,,,Littleton,CO,
3185,,,Littleton,CO,
3588,,,Littleton,CO,
3965,,,Littleton,CO,
5654,,,Littleton,CO,
5709,,,Littleton,CO,
5963,,,Littleton,CO,
6209,,,Littleton,CO,
7503,,,Littleton,CO,
8004,,,Littleton,CO,
8509,,,Littleton,CO,
9005,,,Littleton,CO,
9225,,,Littleton,CO,
12957,,,Littleton,CO,
13572,,,Littleton,CO,
13597,,,Littleton,CO,
13864,,,Littleton,CO,
14214,,,Littleton,CO,
14871,,,Littleton,CO,
15863,,,Littleton,CO,
16634,,,Littleton,CO,
19263,,,Littleton,CO,
19413,,,Littleton,CO,
20963,,,Littleton,CO,
22805,,,Littleton,CO,
26764,,,Littleton,CO,
29623,,,Littleton,CO,
1544,,,Livermore,CA,
1786,,,Livermore,CA,
2169,,,Livermore,CA,
4707,,,Livermore,CA,
5741,,,Livermore,CA,
8087,,,Livermore,CA,
15630,,,Livermore,CA,
17618,,,Livermore,CA,
19171,,,Livermore,CA,
21323,,,Livermore,CA,
23891,,,Livermore,CA,
29330,,,Livermore,CA,
29558,,,Livermore,CA,
29631,,,Livermore,CA,
29734,,,Livermore,CA,
29958,,,Livermore,CA,
30457,,,Livermore,CA,
246,,,Livingston,TX,
18231,,,Livingston,TX,
19656,,,Livingston,TX,
17802,,,Livonia,MI,
2028,,,Lodi,CA,
15930,,,Lodi,CA,
18029,,,Lodi,CA,
19271,,,Lodi,CA,
19859,,,Lodi,CA,
22179,,,Lodi,CA,
8235,,,Logan,UT,
15598,,,Logandale,NV,
18237,,,Lolo,MT,
3401,,,Loma Linda,CA,
3912,,,Loma Linda,CA,
13312,,,Lomita,CA,
680,,,Lompoc,CA,
10868,,,Lompoc,CA,
15303,,,Lompoc,CA,
17897,,,Lompoc,CA,
18575,,,Lompoc,CA,
3447,,,Lone Tree,CO,
4012,,,Lone Tree,CO,
7418,,,Lone Tree,CO,
10765,,,Lone Tree,CO,
10766,,,Lone Tree,CO,
15052,,,Lone Tree,CO,
17896,,,Lone Tree,CO,
25073,,,Lone Tree,CO,
1,,,Long Beach,CA,
839,,,Long Beach,WA,
